,Height,Weight,Gender,new,new2
75,180.98258343367382,93.02522446469226,False,-6.974775535307742,5
76,182.39533469899166,91.32753237249771,False,-8.672467627502286,5
77,183.5027203172998,100.40989540051909,False,0.40989540051909046,5
78,168.94207425877414,89.29539106399181,False,-10.704608936008185,5
79,167.71374637223823,76.65491365409773,False,-23.345086345902274,5
80,171.6459710145469,82.46941500369363,False,-17.530584996306374,5
81,173.34628424812547,90.29939696655363,False,-9.70060303344637,5
82,187.51836258668223,108.14397084690226,False,8.143970846902263,5
83,177.29825947564564,78.65511632237863,False,-21.344883677621368,5
84,167.53732757364295,73.03814392721772,False,-26.961856072782282,5
85,180.54070464239254,85.72859957757544,False,-14.271400422424563,5
86,169.15433920450758,94.70258819777682,False,-5.297411802223181,5
87,175.13689913577448,87.92505384194136,False,-12.074946158058637,5
88,173.34093295245825,79.14076990482727,False,-20.859230095172734,5
89,183.68473581202682,89.71299511333409,False,-10.287004886665912,5
90,182.41116794180826,91.64575761261,False,-8.354242387390002,5
91,165.70210577785005,82.27816965471091,False,-17.721830345289092,5
92,179.42694643045218,82.78294817211817,False,-17.217051827881832,5
93,164.4190910170277,80.70421064698681,False,-19.29578935301319,5
94,170.44302000331504,74.98844576476135,False,-25.01155423523865,5
95,165.39841161563606,75.32596008641227,False,-24.674039913587734,5
96,182.12113441846498,87.7700743377559,False,-12.2299256622441,5
97,169.7555106430556,82.12903953220773,False,-17.870960467792273,5
98,168.83703916425623,78.53351042200545,False,-21.46648957799455,5
99,176.3052766003339,80.66846192260817,False,-19.331538077391826,5
100,177.93253078529222,91.28124423329726,False,-8.718755766702742,5
101,169.52875581598627,76.24535242922818,False,-23.754647570771823,5
102,168.33679595315257,70.17982944510591,False,-29.82017055489409,5
103,173.5542579020041,80.90214936540318,False,-19.097850634596824,5
104,177.99275601589463,83.6085713439909,False,-16.391428656009097,5
105,174.5817898977854,81.4567191220909,False,-18.543280877909098,5
106,171.59237020516503,72.07635790246272,False,-27.923642097537282,5
107,168.284226638376,75.68342347406454,False,-24.31657652593546,5
108,175.72279480866203,78.17439891452545,False,-21.825601085474545,5
109,171.72712655176483,79.25644653572272,False,-20.743553464277284,5
110,176.00355457559223,85.33879630153363,False,-14.661203698466366,5
111,173.20433737956765,91.58543744573181,False,-8.414562554268187,5
112,181.88199792918212,93.14864188036499,False,-6.851358119635009,5
113,175.760018076242,81.22070294099136,False,-18.77929705900864,5
114,170.84538088681722,74.55201260997772,False,-25.447987390022277,5
115,187.1603912359995,101.48636564198681,False,1.4863656419868079,5
116,176.62452611852882,92.25377557719771,False,-7.746224422802285,5
117,173.51136199732946,86.08717527724954,False,-13.912824722750457,5
118,172.05696720475584,80.98661617203,False,-19.013383827970003,5
119,182.13263700679425,101.4996978362741,False,1.4996978362740947,5
120,161.62595209361822,75.92213939014681,False,-24.07786060985319,5
121,174.55184407744372,82.03121909630454,False,-17.96878090369546,5
122,170.0513277914747,74.74506619198272,False,-25.254933808017284,5
123,159.27575392770365,68.16800837320089,False,-31.83199162679911,5
124,183.53635866594223,87.68648479623727,False,-12.313515203762734,5
125,180.1079787791757,91.76545395480636,False,-8.234546045193639,5
126,171.72900274827228,81.75819362931591,False,-18.24180637068409,5
127,179.83595974746328,89.30351121542544,False,-10.696488784574555,5
128,176.03411337448668,85.25074976881181,False,-14.749250231188185,5
129,168.25696178653445,78.04234531168635,False,-21.957654688313653,5
130,171.43017016227572,87.13618399287635,False,-12.863816007123646,5
131,167.14787066005033,75.38665808404772,False,-24.613341915952276,5
132,181.4670123803187,84.39215514720999,False,-15.60784485279001,5
133,173.89959078867784,81.03718214994727,False,-18.96281785005273,5
134,162.5293284966492,68.62684147733363,False,-31.373158522666373,5
135,180.34482012204785,95.42241974113819,False,-4.577580258861815,5
136,173.07489944908338,79.16263833704227,False,-20.837361662957733,5
137,173.72431663022735,81.76317141015181,False,-18.236828589848187,5
138,172.96439815234191,76.24870056710591,False,-23.751299432894086,5
139,173.0770995040391,83.20211835095591,False,-16.797881649044086,5
140,174.90462938420796,77.07128217370499,False,-22.928717826295014,5
141,168.01808545726598,78.83257848201454,False,-21.16742151798546,5
142,168.16332141451562,82.22252482246273,False,-17.77747517753727,5
143,171.27758534530702,83.41315129760136,False,-16.58684870239864,5
144,176.4566093193674,93.62632280257954,False,-6.373677197420463,5
145,179.11028362363936,83.527202360295,False,-16.472797639705007,5
146,181.19947514148774,91.79749793939453,False,-8.202502060605468,5
147,180.34493970907866,98.23640669859635,False,-1.7635933014036453,5
148,168.15396317393342,72.45014715644862,False,-27.549852843551378,5
149,184.2599998952873,95.60746575539136,False,-4.39253424460864,5
150,171.3975534654244,81.190159163615,False,-18.809840836385007,5
151,165.99004281175817,66.69990801627364,False,-33.30009198372636,5
152,179.94391854905604,89.06227953377908,False,-10.937720466220924,5
153,177.64372715865045,77.35266082409272,False,-22.647339175907277,5
154,164.43913132680018,77.11547914599454,False,-22.88452085400546,5
155,176.04334331619975,90.1721334743509,False,-9.8278665256491,5
156,174.84969566407588,81.77623496181045,False,-18.223765038189555,5
157,157.32080109991458,66.93803931889045,False,-33.061960681109554,5
158,174.22707225919999,80.44738687331227,False,-19.55261312668773,5
159,165.6551819683161,84.30354016963862,False,-15.696459830361377,5
160,163.40746619174064,80.6790010631318,False,-19.320998936868193,5
161,174.6222230224191,77.19430791801136,False,-22.80569208198864,5
162,184.12372471703657,90.26440829536317,False,-9.735591704636832,5
163,170.77418453236794,92.43197239765726,False,-7.568027602342738,5
164,170.84955630188296,87.82621485792318,False,-12.173785142076824,5
165,165.40100087926066,80.9704296267468,False,-19.029570373253193,5
166,168.3075628969345,73.99071972940453,False,-26.009280270595468,5
167,171.96226633545336,72.40295936312226,False,-27.597040636877736,5
168,166.44796775540533,78.23377815964862,False,-21.766221840351378,5
169,177.46718331537843,91.74411027040135,False,-8.25588972959865,5
170,173.94396342642182,77.43287706846635,False,-22.567122931533646,5
171,183.42346689812754,93.35898214028681,False,-6.6410178597131875,5
172,173.17601304294362,77.17625821633773,False,-22.82374178366227,5
173,182.83226461889106,91.10786842215226,False,-8.892131577847735,5
174,167.80544730113522,81.17679728963817,False,-18.823202710361826,5
175,169.30665699133897,76.37001351742227,False,-23.629986482577735,5
176,171.7025374560371,80.80292083633908,False,-19.197079163660916,5
177,173.34469799833073,87.85346545433725,False,-12.146534545662746,5
178,164.6138984594212,73.80888210891455,False,-26.191117891085455,5
179,171.43023440539514,83.35628381429909,False,-16.64371618570091,5
180,173.17905599543812,82.29822512970863,False,-17.701774870291374,5
181,176.66559765337107,95.85081770777317,False,-4.1491822922268256,5
182,168.66171415763515,75.25840866955045,False,-24.741591330449552,5
183,169.14407907130675,89.15838629374045,False,-10.841613706259551,5
184,182.71715192043442,91.83928415996319,False,-8.160715840036815,5
185,173.44908598881977,77.46072840743864,False,-22.539271592561363,5
186,177.68684603571606,91.7945842257309,False,-8.205415774269099,5
187,182.50186802932285,87.90317479674636,False,-12.096825203253644,5
188,167.01896654731118,81.75258618873863,False,-18.247413811261367,5
189,170.2609042806163,71.13178863554135,False,-28.868211364458645,5
190,194.8429805389624,106.83428128182817,False,6.834281281828169,5
191,184.33064828309134,104.80024316351908,False,4.8002431635190845,5
192,177.11116443931243,92.67984317562045,False,-7.320156824379552,5
193,184.91002897164842,99.18927119955181,False,-0.8107288004481887,5
194,184.24995934273218,101.21235360069227,False,1.2123536006922677,5
195,183.62864819641894,94.76130267753318,False,-5.23869732246682,5
196,170.82344503229407,82.17262727898728,False,-17.827372721012722,5
197,192.89892935504406,105.42034023141363,False,5.420340231413633,5
198,168.4432290736113,77.54266277475318,False,-22.457337225246818,5
199,180.73637586471077,85.57793467652135,False,-14.422065323478648,5
200,180.82819380884717,89.11887689244364,False,-10.881123107556363,5
201,183.38168049819708,97.54708371383227,False,-2.452916286167735,5
202,190.85768644218604,101.87466878616362,False,1.8746687861636246,5
203,163.6052845736916,72.08154423790319,False,-27.918455762096812,5
204,164.4254378695166,75.6823248842209,False,-24.317675115779096,5
205,161.0730513304047,72.79118891927499,False,-27.208811080725013,5
206,172.33560969326425,80.07847011571954,False,-19.92152988428046,5
207,167.466733465152,79.31149757565954,False,-20.688502424340456,5
208,180.2550381083102,88.13931763587408,False,-11.860682364125921,5
209,171.6550980843255,84.99618486672773,False,-15.00381513327227,5
210,174.21674691226855,78.90718004523045,False,-21.092819954769553,5
211,178.62487374814202,87.88480013817772,False,-12.115199861822276,5
212,183.88198022897305,94.74386774464817,False,-5.2561322553518295,5
213,179.88497605489505,93.6513535458168,False,-6.348646454183196,5
214,167.39438520300556,78.44328679866818,False,-21.556713201331817,5
215,189.98025255544158,105.74336493061818,False,5.743364930618185,5
216,171.90953434701353,80.56370249792727,False,-19.436297502072733,5
217,170.5761454325755,79.83940464281909,False,-20.16059535718091,5
218,182.30809671109387,96.64822831300226,False,-3.3517716869977363,5
219,164.24968914021466,75.89509273167135,False,-24.104907268328645,5
220,173.03183164043477,89.27927967051089,False,-10.720720329489112,5
221,169.6387951884011,75.19601919347545,False,-24.80398080652455,5
222,169.6868585853399,80.257190253495,False,-19.742809746505003,5
223,172.4304750469896,79.38728850718635,False,-20.612711492813645,5
224,175.70088537487774,88.7443315004959,False,-11.255668499504097,5
225,178.37130524900368,93.4929265437609,False,-6.507073456239098,5
226,164.7337299109869,71.97338289112726,False,-28.026617108872742,5
227,172.2655769097182,76.85500376085636,False,-23.144996239143637,5
228,161.1382285663997,61.661761757197716,False,-38.338238242802284,5
229,182.49502451367593,99.16248611395727,False,-0.8375138860427285,5
230,169.48930706359923,70.86342787682544,False,-29.13657212317456,5
231,182.79949635623316,91.60371701384862,False,-8.396282986151377,5
232,193.09422258928458,107.2391184766718,False,7.2391184766718055,5
233,181.54929725780758,88.81482617159273,False,-11.185173828407272,5
234,171.11931395796626,80.28916525789181,False,-19.71083474210819,5
235,179.21031914925675,90.20920390913999,False,-9.790796090860013,5
236,177.4624372548759,84.41677728348772,False,-15.583222716512282,5
237,172.58682790709275,80.61262719021454,False,-19.38737280978546,5
238,188.225579513831,98.07259251082772,False,-1.9274074891722819,5
239,175.68630420081888,85.01019104616817,False,-14.989808953831826,5
240,169.05536057466819,77.99449287129727,False,-22.00550712870273,5
241,169.4220766748738,78.56354958095136,False,-21.43645041904864,5
242,170.8050049841313,76.49103949722408,False,-23.50896050277592,5
243,175.3905191318934,74.46385860352272,False,-25.536141396477277,5
244,179.50877782889623,86.37428826387318,False,-13.625711736126817,5
245,166.36744760837834,71.3045234857859,False,-28.695476514214107,5
246,165.575540968048,78.45749207255182,False,-21.542507927448185,5
247,171.6230832354498,76.84726499768999,False,-23.15273500231001,5
248,187.49107964811412,105.1702309623809,False,5.170230962380899,5
249,181.88067308945793,94.20476215985954,False,-5.795237840140459,5
250,172.0208630593003,78.25126008091273,False,-21.74873991908727,5
251,173.30707515854988,90.83079910128816,False,-9.169200898711836,5
252,167.46073114358745,76.404732825365,False,-23.595267174634998,5
253,181.73317910254553,89.91800674240363,False,-10.081993257596366,5
254,175.67752804997272,89.49650683668453,False,-10.503493163315468,5
255,174.23805468285533,81.91899095560998,False,-18.081009044390015,5
256,180.4860776498944,85.97000565269727,False,-14.029994347302733,5
257,161.65591133700772,72.01032605453364,False,-27.989673945466365,5
258,180.80343670491771,94.96485575267772,False,-5.035144247322279,5
259,167.9668298514167,85.06414520607818,False,-14.93585479392182,5
260,165.2457277123484,71.62837797056636,False,-28.371622029433638,5
261,172.95209087146984,82.56565681085635,False,-17.434343189143647,5
262,180.32258550357938,93.06667189761545,False,-6.93332810238455,5
263,188.52178418916725,105.0591771633218,False,5.059177163321806,5
264,176.09088017615477,84.66292255201044,False,-15.337077447989557,5
265,164.92560917297385,82.31539529039999,False,-17.68460470960001,5
266,173.60097947894073,90.41862712172771,False,-9.58137287827229,5
267,180.1599777145523,92.44111964360863,False,-7.55888035639137,5
268,156.1536353720485,73.19488733721454,False,-26.80511266278546,5
269,173.966664305037,86.27576447371864,False,-13.724235526281362,5
270,183.00672027187926,91.00128568481908,False,-8.99871431518092,5
271,184.2050342454728,100.84665923112908,False,0.846659231129081,5
272,180.93413493906073,97.30006737312044,False,-2.6999326268795585,5
273,183.53815257310015,91.68246437155,False,-8.317535628450003,5
274,171.61520135759534,85.0850425601059,False,-14.914957439894096,5
275,183.55972176724921,89.33066677084318,False,-10.66933322915682,5
276,159.00462991378436,68.9639562405968,False,-31.0360437594032,5
277,168.2405507211095,76.044331932335,False,-23.955668067665002,5
278,176.91211102741676,90.38349816573772,False,-9.61650183426228,5
279,175.98624037167713,81.26797635541863,False,-18.732023644581375,5
280,179.64220799287025,87.97238732544771,False,-12.027612674552287,5
281,174.82468199837564,89.88086591923545,False,-10.119134080764553,5
282,167.676647713091,83.84627796408272,False,-16.153722035917284,5
283,168.69380043338933,70.54307803951136,False,-29.456921960488643,5
284,169.20368595495,73.17817721417909,False,-26.821822785820913,5
285,172.80844732654316,85.94748260685226,False,-14.052517393147738,5
286,179.0760910320003,78.6298987028218,False,-21.370101297178195,5
287,175.6606329124405,89.04329857144909,False,-10.956701428550915,5
288,179.81935743860063,98.06657059328636,False,-1.9334294067136426,5
289,165.5937178932874,75.77607866334408,False,-24.22392133665592,5
290,189.95571437049497,108.84742859213453,False,8.847428592134534,5
291,180.5099419414459,83.76329356047727,False,-16.236706439522735,5
292,176.10886237632317,90.90176859386908,False,-9.098231406130921,5
293,177.54397803458167,87.00555960577319,False,-12.994440394226814,5
294,163.63999223112654,76.86790973535953,False,-23.132090264640468,5
295,172.3444119744694,88.52023749728998,False,-11.479762502710017,5
296,171.57463649963177,83.30296959904227,False,-16.69703040095773,5
297,189.9093149861316,95.6226857771618,False,-4.377314222838194,5
298,181.4041228053666,90.0193108590618,False,-9.980689140938196,5
299,170.48567474096475,78.48367744322908,False,-21.516322556770916,5
300,177.44335329654783,89.57766188993862,False,-10.422338110061375,5
301,173.81426601418266,86.59355001798772,False,-13.406449982012276,5
302,172.55104582183918,83.88885595695136,False,-16.11114404304864,5
303,173.97817161439164,81.78628029451863,False,-18.213719705481367,5
304,165.7201242630609,72.50146352972273,False,-27.498536470277273,5
305,178.2707941993546,89.94750321416136,False,-10.052496785838642,5
306,180.60449823790796,98.75891145377591,False,-1.2410885462240913,5
307,173.85684949937928,85.41246635755817,False,-14.587533642441826,5
308,166.16826513308902,80.39167465356863,False,-19.60832534643137,5
309,171.96000180884448,84.1582736826259,False,-15.841726317374096,5
310,188.52658017778455,101.5036546838518,False,1.5036546838518063,5
311,180.76480451196767,94.06499171639726,False,-5.935008283602741,5
312,170.7661606004735,77.734973000445,False,-22.265026999555005,5
313,172.41662035189896,79.64674907518,False,-20.353250924820003,5
314,171.13599368994835,78.77745252360317,False,-21.222547476396826,5
315,174.65356719972505,82.32998795543772,False,-17.670012044562284,5
316,182.13139215245008,92.09500379000136,False,-7.904996209998643,5
317,176.2277267733612,90.84132729491044,False,-9.158672705089558,5
318,187.23998019094063,101.59760106558727,False,1.5976010655872699,5
319,176.41157556786456,99.66441212129271,False,-0.3355878787072868,5
320,179.79717611593063,96.00730951067318,False,-3.9926904893268187,5
321,182.29189789172904,91.27226498519136,False,-8.727735014808644,5
322,176.1323730548859,94.9135342443468,False,-5.086465755653194,5
323,165.82650479192884,73.37276439023135,False,-26.627235609768647,5
324,180.14148481107156,94.470883891725,False,-5.529116108275005,5
325,174.23552322340294,82.19601716158954,False,-17.803982838410462,5
326,174.25364293945626,80.37067100442363,False,-19.629328995576373,5
327,176.47601006422494,88.45625841032681,False,-11.54374158967319,5
328,167.46447638609135,74.0947416605859,False,-25.905258339414104,5
329,174.04929705680976,78.75938961582908,False,-21.24061038417092,5
330,187.7799752806026,98.00910701235364,False,-1.9908929876463617,5
331,180.84276206846496,95.515695019105,False,-4.484304980895004,5
332,169.05373065733897,84.11014731136045,False,-15.88985268863955,5
333,182.2253816221032,85.43879789066045,False,-14.561202109339547,5
334,177.15186650240065,85.53687493101317,False,-14.463125068986827,5
335,169.54666147915228,81.61000779236272,False,-18.389992207637277,5
336,177.01875253316433,96.23564952805908,False,-3.764350471940915,5
337,178.82493275033715,89.86006458338908,False,-10.139935416610925,5
338,175.310129719066,84.67635999589955,False,-15.323640004100454,5
339,164.42000937435026,75.50276019881363,False,-24.497239801186367,5
340,180.33510907987812,85.82353180768045,False,-14.176468192319547,5
341,163.72792820275006,73.35398782365317,False,-26.64601217634683,5
342,177.1637873608251,87.94375401419771,False,-12.056245985802292,5
343,181.67819598294938,86.03738459083135,False,-13.962615409168649,5
344,173.55290629448888,94.44769302045499,False,-5.552306979545008,5
345,179.74238921684426,90.60140648150181,False,-9.398593518498188,5
346,181.4043860707451,95.3901166385218,False,-4.609883361478197,5
347,176.2518042010229,81.8979421653959,False,-18.102057834604096,5
348,182.88439983320947,89.18837021881045,False,-10.811629781189552,5
349,175.74634643227168,86.10856379615409,False,-13.891436203845913,5
350,168.0625627392749,75.23391246961226,False,-24.766087530387736,5
351,170.87124320768862,82.90651576928181,False,-17.09348423071819,5
352,180.12622192498168,86.16256248185726,False,-13.837437518142735,5
353,175.56451498575294,86.19359730740999,False,-13.806402692590012,5
354,171.21892571321885,77.35969337691408,False,-22.64030662308592,5
355,185.26416856212833,98.22611578174136,False,-1.7738842182586438,5
356,179.04695888782933,80.48535197762408,False,-19.514648022375923,5
357,175.28097903314318,89.11417670683589,False,-10.885823293164108,5
358,169.57575919077334,76.22749828696,False,-23.77250171304,5
359,175.56648587281646,81.63994093231908,False,-18.360059067680922,5
360,185.74071865726523,100.30063867897863,False,0.30063867897862906,5
361,171.4165326943602,74.67965511482362,False,-25.320344885176382,5
362,164.985898970773,71.15672106797273,False,-28.843278932027275,5
363,172.16752225042305,83.49137683548453,False,-16.50862316451547,5
364,171.86249294195937,77.41158795021636,False,-22.588412049783642,5
365,168.8500483964295,76.64875632401862,False,-23.35124367598138,5
366,185.38715831065022,95.28998840427045,False,-4.710011595729554,5
367,176.69060998408392,88.79364862292726,False,-11.206351377072735,5
368,180.34904275425305,88.32845516371181,False,-11.671544836288192,5
369,177.58571889974823,99.71268943054045,False,-0.28731056945954947,5
370,182.11074014163682,93.25534013020227,False,-6.744659869797729,5
371,171.83084977812646,81.31028802988271,False,-18.689711970117287,5
372,173.47070859389427,82.60224157537863,False,-17.397758424621372,5
373,174.4656294112285,92.52742447094136,False,-7.472575529058645,5
374,175.0460599791796,75.07086303792454,False,-24.92913696207546,5
375,175.1606343687962,89.96883161375136,False,-10.031168386248638,5
376,170.8079774186365,78.76546955149591,False,-21.23453044850409,5
377,175.04629364829492,83.61263131816636,False,-16.387368681833635,5
378,167.22990303918846,63.42456679095454,False,-36.57543320904546,5
379,164.26453189150521,72.81296879277909,False,-27.18703120722091,5
380,168.39158021797803,74.36545554177727,False,-25.634544458222734,5
381,170.42786779789182,88.1614124744368,False,-11.838587525563199,5
382,170.17565592130944,86.31515567927318,False,-13.684844320726825,5
383,180.24340609271525,83.73815092897227,False,-16.261849071027726,5
384,173.78901540031518,86.72524644071636,False,-13.274753559283639,5
385,171.83742007008135,85.54576335495636,False,-14.454236645043636,5
386,192.0752906219659,102.82171812247545,False,2.8217181224754455,5
387,179.19507473651248,89.9451695931218,False,-10.054830406878196,5
388,174.98273082972764,86.59703950165454,False,-13.402960498345465,5
389,173.44271107555974,80.11208338012271,False,-19.887916619877288,5
390,165.08749877838122,80.78504295382317,False,-19.214957046176835,5
391,166.5624597183889,78.950723724635,False,-21.049276275365003,5
392,176.03746413028884,95.66531251845682,False,-4.334687481543185,5
393,166.88997717226914,77.3184378718968,False,-22.681562128103195,5
394,172.2221371661511,78.8454053663559,False,-21.154594633644095,5
395,175.80901417225928,84.06213196483863,False,-15.937868035161372,5
396,172.75811526259582,88.31224815785181,False,-11.687751842148188,5
397,157.29445031614483,67.79531128987455,False,-32.20468871012545,5
398,170.85656129751936,87.48671343663635,False,-12.51328656336365,5
399,171.8991275089421,81.70491271928908,False,-18.295087280710916,5
400,177.72609518455545,92.21058774186272,False,-7.789412258137276,5
401,165.89619230378494,74.25333250859681,False,-25.746667491403187,5
402,182.64125381904958,98.64896120166226,False,-1.3510387983377399,5
403,168.23411626714815,83.25510566167726,False,-16.744894338322737,5
404,167.1699547735417,75.71982295795863,False,-24.280177042041373,5
405,185.02616755174648,93.29585870505318,False,-6.704141294946822,5
406,180.21158636963676,86.22867673816636,False,-13.771323261833643,5
407,181.21327137447688,99.35742563516817,False,-0.6425743648318303,5
408,180.48138696119454,92.33610592071227,False,-7.663894079287729,5
409,157.2908901287356,63.59321377973227,False,-36.40678622026773,5
410,174.65664219707133,89.2244572158459,False,-10.775542784154098,5
411,171.66321122099708,81.78955053053,False,-18.210449469470007,5
412,171.09870445897096,74.61178290790818,False,-25.38821709209182,5
413,167.33305765291897,76.44312016850726,False,-23.556879831492736,5
414,174.4846958638989,86.24660995618318,False,-13.753390043816822,5
415,176.61854834615494,88.7138143177,False,-11.286185682300001,5
416,169.2521147038477,86.57634489962,False,-13.423655100380003,5
417,177.31714999717568,92.92118104591135,False,-7.078818954088646,5
418,174.4468791607222,89.15982855618226,False,-10.840171443817738,5
419,181.90255402588392,95.3048972178168,False,-4.6951027821831985,5
420,177.01208014721422,86.78790931357636,False,-13.212090686423636,5
421,180.088759367925,89.97492380097317,False,-10.025076199026827,5
422,172.73476754052328,84.90015356799091,False,-15.099846432009087,5
423,179.36398970503618,85.75628732625681,False,-14.24371267374319,5
424,181.7908331601963,80.171201257325,False,-19.828798742675005,5
425,185.45267268797608,95.14976516792181,False,-4.850234832078186,5
426,154.3002193833408,61.89448442008045,False,-38.10551557991955,5
427,175.46858384870143,86.78871931862955,False,-13.211280681370454,5
428,176.1203935750217,87.02075194589271,False,-12.979248054107288,5
429,172.10312978737588,84.06283177762408,False,-15.937168222375917,5
430,193.10878793215002,105.59703225885363,False,5.5970322588536305,5
431,183.45814504676372,91.71766088653682,False,-8.28233911346318,5
432,175.059445016364,85.6040032097809,False,-14.395996790219101,5
433,165.95071630911517,79.38895329554227,False,-20.611046704457735,5
434,167.46830476748818,83.61060852507545,False,-16.38939147492455,5
435,178.9853908479799,85.23520091704545,False,-14.764799082954553,5
436,185.87985079769305,97.20338766919863,False,-2.7966123308013664,5
437,174.1192344036541,79.64523581620682,False,-20.35476418379318,5
438,174.06469695572568,77.06582065701636,False,-22.93417934298364,5
439,161.53499676795442,65.72360110056681,False,-34.27639889943319,5
440,170.54637271860008,79.85417735304591,False,-20.145822646954088,5
441,179.8735813642628,89.6356370732159,False,-10.364362926784096,5
442,186.76692341175865,101.3299621360259,False,1.3299621360258982,5
443,167.99831505528059,75.18388424441318,False,-24.81611575558682,5
444,172.48339836091924,77.46237782424045,False,-22.53762217575955,5
445,181.44077458695213,98.46999985803727,False,-1.5300001419627307,5
446,170.46620668698657,78.95795647122044,False,-21.04204352877956,5
447,186.14115163260064,99.04365442833091,False,-0.9563455716690896,5
448,161.728361211397,73.18779356313362,False,-26.812206436866376,5
449,175.8323135654389,88.07105718130408,False,-11.928942818695916,5
450,176.9621150231741,80.50870942063591,False,-19.49129057936409,5
